episode:28,Updates:28/100,Timesteps:116000/400000,FPS:73.0,avg_sp:42.15,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:17.9,avg_xp_2_1:22.4,value_loss:1.5839938918749492,policy_loss:0.007363582752117289,dist_entropy:4.644733103116353,actor_grad_norm:0.39179982542991637,critic_grad_norm:10.506297614177068,ratio:3.993239188194275,best_i:2,average_step_rewards:0.21074999868869781
episode:29,Updates:29/100,Timesteps:120000/400000,FPS:74.0,avg_sp:61.05,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:20.05,avg_xp_2_1:15.75,value_loss:1.4488736778497695,policy_loss:0.02204607235843624,dist_entropy:4.4754336675008135,actor_grad_norm:0.33692256212234495,critic_grad_norm:8.725217243035635,ratio:3.9992711424827574,best_i:2,average_step_rewards:0.30524998903274536
episode:30,Updates:30/100,Timesteps:124000/400000,FPS:73.0,avg_sp:62.65,avg_xp_0_0:27.8,avg_xp_0_1:15.35,avg_xp_1_0:26.45,avg_xp_1_1:5.65,avg_xp_2_0:14.0,avg_xp_2_1:18.95,value_loss:1.5345298409461976,policy_loss:0.026299999653012485,dist_entropy:4.462968719005585,actor_grad_norm:0.39189058542251587,critic_grad_norm:9.427270758152009,ratio:3.997038265069326,best_i:2,average_step_rewards:0.31325000524520874
episode:31,Updates:31/100,Timesteps:128000/400000,FPS:73.0,avg_sp:61.2,avg_xp_0_0:21.2,avg_xp_0_1:6.4,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.63038502112031,policy_loss:0.01719410545566739,dist_entropy:4.9016731182734175,actor_grad_norm:0.4071669578552246,critic_grad_norm:11.65636636018753,ratio:3.9929897586504617,best_i:0,average_step_rewards:0.3059999942779541
episode:32,Updates:32/100,Timesteps:132000/400000,FPS:74.0,avg_sp:71.15,avg_xp_0_0:17.45,avg_xp_0_1:3.15,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.419830598682165,policy_loss:0.027596294976181036,dist_entropy:4.8759459257125854,actor_grad_norm:0.35452534159024557,critic_grad_norm:11.14829707344373,ratio:3.996235664685567,best_i:0,average_step_rewards:0.3557499945163727
episode:33,Updates:33/100,Timesteps:136000/400000,FPS:72.0,avg_sp:78.75,avg_xp_0_0:23.25,avg_xp_0_1:3.45,avg_xp_1_0:35.2,avg_xp_1_1:13.4,avg_xp_2_0:25.55,avg_xp_2_1:19.45,value_loss:1.4885521372159323,policy_loss:0.04065047373159327,dist_entropy:4.770793843269348,actor_grad_norm:0.4122417946656545,critic_grad_norm:12.142320944865544,ratio:3.9951603849728903,best_i:0,average_step_rewards:0.39375001192092896
episode:34,Updates:34/100,Timesteps:140000/400000,FPS:73.0,avg_sp:72.2,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:35.25,avg_xp_1_1:3.9,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.9158228546380998,policy_loss:0.00814913105897137,dist_entropy:4.218546851476034,actor_grad_norm:0.3700990855693817,critic_grad_norm:14.904527686039607,ratio:3.993931066989899,best_i:1,average_step_rewards:0.3610000014305115
episode:35,Updates:35/100,Timesteps:144000/400000,FPS:74.0,avg_sp:85.55,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:28.9,avg_xp_1_1:0.75,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.7074225855370362,policy_loss:0.07079271113142992,dist_entropy:4.069981296857198,actor_grad_norm:0.41215460300445556,critic_grad_norm:12.462393140792846,ratio:3.9986281236012777,best_i:1,average_step_rewards:0.42774999141693115
episode:36,Updates:36/100,Timesteps:148000/400000,FPS:72.0,avg_sp:84.7,avg_xp_0_0:28.95,avg_xp_0_1:5.05,avg_xp_1_0:28.4,avg_xp_1_1:10.65,avg_xp_2_0:21.6,avg_xp_2_1:23.4,value_loss:1.457831879053265,policy_loss:0.11666601848760524,dist_entropy:4.013080795605977,actor_grad_norm:0.38222239216168724,critic_grad_norm:11.797410417596499,ratio:3.9972923239072164,best_i:1,average_step_rewards:0.4235000014305115
episode:37,Updates:37/100,Timesteps:152000/400000,FPS:73.0,avg_sp:93.25,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:32.8,avg_xp_2_1:21.95,value_loss:1.545030880967776,policy_loss:0.03698768171186876,dist_entropy:4.130821939309438,actor_grad_norm:0.30963210860888163,critic_grad_norm:9.803924296299616,ratio:3.9997570713361106,best_i:2,average_step_rewards:0.4662500023841858
episode:38,Updates:38/100,Timesteps:156000/400000,FPS:73.0,avg_sp:95.0,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:17.55,avg_xp_2_1:19.5,value_loss:1.5757584522167842,policy_loss:0.026917453460007283,dist_entropy:3.9896270275115966,actor_grad_norm:0.3545345743497213,critic_grad_norm:9.332584555943807,ratio:4.001740590731303,best_i:2,average_step_rewards:0.4749999940395355
episode:39,Updates:39/100,Timesteps:160000/400000,FPS:72.0,avg_sp:96.95,avg_xp_0_0:25.1,avg_xp_0_1:3.9,avg_xp_1_0:29.75,avg_xp_1_1:12.6,avg_xp_2_0:24.8,avg_xp_2_1:19.45,value_loss:1.503958926598231,policy_loss:0.05209116485480525,dist_entropy:3.8166461547215778,actor_grad_norm:0.4095359702905019,critic_grad_norm:7.87497384150823,ratio:3.9964940786361693,best_i:2,average_step_rewards:0.48475000262260437
episode:40,Updates:40/100,Timesteps:164000/400000,FPS:73.0,avg_sp:106.2,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:20.25,avg_xp_2_1:13.95,value_loss:1.530303275088469,policy_loss:0.039097774345024185,dist_entropy:3.8738901535669963,actor_grad_norm:0.36139010985692344,critic_grad_norm:7.425134156147639,ratio:3.9979363640149432,best_i:2,average_step_rewards:0.531000018119812
episode:41,Updates:41/100,Timesteps:168000/400000,FPS:73.0,avg_sp:100.0,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:11.6,avg_xp_2_1:12.3,value_loss:1.3978547304868698,policy_loss:0.059381444234618344,dist_entropy:3.6831473032633464,actor_grad_norm:0.3486753245194753,critic_grad_norm:8.751265356938044,ratio:3.9940229932467144,best_i:2,average_step_rewards:0.5
episode:42,Updates:42/100,Timesteps:172000/400000,FPS:72.0,avg_sp:102.05,avg_xp_0_0:29.3,avg_xp_0_1:6.35,avg_xp_1_0:21.55,avg_xp_1_1:6.35,avg_xp_2_0:16.75,avg_xp_2_1:11.4,value_loss:1.3067653089761735,policy_loss:0.07727705880463276,dist_entropy:3.6014332373936973,actor_grad_norm:0.3259306917587916,critic_grad_norm:6.979642599821091,ratio:4.000858807563782,best_i:2,average_step_rewards:0.5102499723434448
episode:43,Updates:43/100,Timesteps:176000/400000,FPS:72.0,avg_sp:102.65,avg_xp_0_0:20.6,avg_xp_0_1:3.6,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,value_loss:1.205240187048912,policy_loss:0.028150289144432954,dist_entropy:4.472851630051931,actor_grad_norm:0.37929727435112,critic_grad_norm:6.431584697961807,ratio:4.000501573085785,best_i:0,average_step_rewards:0.5132499933242798
