episode:22,Updates:22/100,Timesteps:92000/400000,FPS:67.0,avg_sp:32.65,avg_xp_0_0:22.8,avg_xp_0_1:19.65,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.8686422884464264,policy_loss:-0.0016932278494466916,dist_entropy:5.691437689463298,actor_grad_norm:0.309805957476298,critic_grad_norm:5.025406491756439,ratio:3.998711347579956,best_i:0,average_step_rewards:0.16324999928474426
episode:23,Updates:23/100,Timesteps:96000/400000,FPS:68.0,avg_sp:27.95,avg_xp_0_0:23.0,avg_xp_0_1:16.1,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.8633034825325012,policy_loss:0.004744224472941533,dist_entropy:5.637049698829651,actor_grad_norm:0.3062065859635671,critic_grad_norm:5.952604824304581,ratio:3.9993417620658875,best_i:0,average_step_rewards:0.13975000381469727
episode:24,Updates:24/100,Timesteps:100000/400000,FPS:66.0,avg_sp:31.2,avg_xp_0_0:19.65,avg_xp_0_1:9.95,avg_xp_1_0:28.0,avg_xp_1_1:41.55,avg_xp_2_0:31.95,avg_xp_2_1:27.5,avg_xp_3_0:19.3,avg_xp_3_1:24.05,value_loss:0.6257575000325839,policy_loss:0.011719474726046127,dist_entropy:5.55532124042511,actor_grad_norm:0.3382682581742605,critic_grad_norm:3.959371038277944,ratio:3.993004314104716,best_i:0,average_step_rewards:0.15600000321865082
episode:25,Updates:25/100,Timesteps:104000/400000,FPS:67.0,avg_sp:34.3,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:37.2,avg_xp_1_1:42.25,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.9592787235975266,policy_loss:-0.006431778833887073,dist_entropy:5.330241147677103,actor_grad_norm:0.37359941204388936,critic_grad_norm:16.349293903509775,ratio:4.000497690836588,best_i:1,average_step_rewards:0.17149999737739563
episode:26,Updates:26/100,Timesteps:108000/400000,FPS:68.0,avg_sp:34.7,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:26.7,avg_xp_1_1:33.65,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.8239097575346628,policy_loss:-0.00652051140080047,dist_entropy:5.281815807024638,actor_grad_norm:0.40004915992418927,critic_grad_norm:11.83215499718984,ratio:3.9966901818911236,best_i:1,average_step_rewards:0.17350000143051147
episode:27,Updates:27/100,Timesteps:112000/400000,FPS:68.0,avg_sp:29.95,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:16.5,avg_xp_1_1:37.8,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.1618808855613072,policy_loss:0.0003559022910621416,dist_entropy:5.205391112963358,actor_grad_norm:0.3593923588593801,critic_grad_norm:8.186935037374496,ratio:3.9961652318636576,best_i:1,average_step_rewards:0.1497499942779541
episode:28,Updates:28/100,Timesteps:116000/400000,FPS:65.0,avg_sp:42.65,avg_xp_0_0:18.55,avg_xp_0_1:9.3,avg_xp_1_0:17.8,avg_xp_1_1:26.25,avg_xp_2_0:22.35,avg_xp_2_1:23.35,avg_xp_3_0:19.65,avg_xp_3_1:18.75,value_loss:1.0790759712457656,policy_loss:0.016072134775947777,dist_entropy:5.133967280387878,actor_grad_norm:0.34565781156222025,critic_grad_norm:8.183251943190893,ratio:4.000100648403167,best_i:1,average_step_rewards:0.21324999630451202
episode:29,Updates:29/100,Timesteps:120000/400000,FPS:66.0,avg_sp:40.2,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:20.0,avg_xp_2_1:26.1,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.1230099429686864,policy_loss:-0.0014903214897417675,dist_entropy:4.980472000439962,actor_grad_norm:0.32111940582593285,critic_grad_norm:9.039253727595012,ratio:3.9961891929308573,best_i:2,average_step_rewards:0.20100000500679016
episode:30,Updates:30/100,Timesteps:124000/400000,FPS:67.0,avg_sp:43.45,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:25.2,avg_xp_2_1:24.2,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.0825017452239991,policy_loss:-0.0027283755922534476,dist_entropy:5.009109926223755,actor_grad_norm:0.37083006898562115,critic_grad_norm:7.933335181077322,ratio:4.001408811410268,best_i:2,average_step_rewards:0.2172500044107437
episode:31,Updates:31/100,Timesteps:128000/400000,FPS:67.0,avg_sp:50.05,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:16.0,avg_xp_2_1:21.3,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.219315269589424,policy_loss:0.004254757137810031,dist_entropy:4.919211951891581,actor_grad_norm:0.3946910639603933,critic_grad_norm:8.701395809650421,ratio:3.9942854563395183,best_i:2,average_step_rewards:0.2502500116825104
episode:32,Updates:32/100,Timesteps:132000/400000,FPS:66.0,avg_sp:49.6,avg_xp_0_0:22.8,avg_xp_0_1:21.35,avg_xp_1_0:20.2,avg_xp_1_1:26.9,avg_xp_2_0:16.45,avg_xp_2_1:19.05,avg_xp_3_0:14.35,avg_xp_3_1:12.7,value_loss:1.2117059856653214,policy_loss:0.025799260601471176,dist_entropy:4.869942649205526,actor_grad_norm:0.37453387180964154,critic_grad_norm:10.964410857359569,ratio:3.999007014433543,best_i:2,average_step_rewards:0.24799999594688416
episode:33,Updates:33/100,Timesteps:136000/400000,FPS:66.0,avg_sp:51.5,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:21.8,avg_xp_1_1:19.9,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.3858890265226365,policy_loss:0.012534627241082497,dist_entropy:4.76552856763204,actor_grad_norm:0.310563337802887,critic_grad_norm:9.88224965929985,ratio:3.994518156846364,best_i:1,average_step_rewards:0.2574999928474426
episode:34,Updates:34/100,Timesteps:140000/400000,FPS:67.0,avg_sp:66.6,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:2.95,avg_xp_1_1:29.5,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.440769499540329,policy_loss:0.018256360757824344,dist_entropy:4.660949071248372,actor_grad_norm:0.3537731826305389,critic_grad_norm:12.251767953236898,ratio:3.9955109119415284,best_i:1,average_step_rewards:0.3330000042915344
episode:35,Updates:35/100,Timesteps:144000/400000,FPS:67.0,avg_sp:54.05,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:2.1,avg_xp_1_1:24.0,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:1.4712379653006793,policy_loss:0.06619112415772392,dist_entropy:4.706551146507263,actor_grad_norm:0.33185428778330484,critic_grad_norm:9.451779389381409,ratio:3.9923720598220824,best_i:1,average_step_rewards:0.27024999260902405
